customer_id,customer_name,age,gender,city,signup_date,zomato_gold
CUST00802,Wridesh Lata,32,Other,Delhi,2025-10-22,False
CUST00803,Theodore Rama,22,Female,Pune,2025-01-17,False
CUST00804,Patrick Khalsa,38,Male,Jaipur,2026-01-21,True
CUST00805,Jagrati Bala,41,Male,Pune,2026-07-12,False
CUST00806,Lucky Guha,57,Male,Jaipur,2025-08-18,False
CUST00807,Parth Swaminathan,55,Female,Hyderabad,2023-09-12,True
CUST00808,Daksh Kaul,27,Male,Kolkata,2026-02-04,True
CUST00809,Anmol Vyas,32,Other,Chennai,2025-07-27,True
CUST00810,Garima Jaggi,39,Male,Kolkata,2024-02-03,False
CUST00811,Peter Naik,24,Male,Hyderabad,2023-10-16,False
CUST00812,Manbir Dhar,49,Male,Bengaluru,2024-01-04,False
CUST00813,Elijah Prakash,23,Male,Hyderabad,2026-07-14,False
CUST00814,Harrison Nayar,41,Female,Mumbai,2024-10-26,True
CUST00815,Laban Dugar,50,Male,Kolkata,2025-05-24,True
CUST00816,Edhitha Ghosh,55,Other,Delhi,2025-12-05,False
CUST00817,Udant Gill,60,Male,Hyderabad,2025-02-22,False
CUST00818,Chaitaly Datta,34,Female,Kolkata,2024-04-17,False
CUST00819,Mahika Bali,38,Female,Pune,2024-04-23,True
CUST00820,Timothy Chawla,22,Male,Bengaluru,2025-08-24,True
CUST00821,Garima Brahmbhatt,27,Male,Bengaluru,2024-07-19,False
CUST00822,Ekaja Ganesh,47,Female,Kolkata,2026-03-30,True
CUST00823,Gautami Sekhon,52,Female,Hyderabad,2023-08-02,False
CUST00824,Shaurya Krish,37,Female,Pune,2026-06-26,True
CUST00825,Inaya Kunda,23,Male,Pune,2023-12-30,True
CUST00826,Chanakya Raju,31,Female,Bengaluru,2025-05-26,True
CUST00827,Ojas Sachdev,33,Female,Kolkata,2025-08-19,True
CUST00828,Indali Prashad,37,Female,Bengaluru,2023-12-20,True
CUST00829,Umang Gaba,43,Female,Hyderabad,2025-06-16,True
CUST00830,Bahadurjit Menon,47,Male,Bengaluru,2023-08-16,True
CUST00831,Advika Cheema,18,Male,Hyderabad,2023-11-08,True
CUST00832,Onkar Prashad,30,Female,Chennai,2024-03-21,True
CUST00833,Girik Nigam,55,Other,Pune,2026-01-23,True
CUST00834,Azaan Sankar,19,Male,Hyderabad,2026-04-26,False
CUST00835,Radha Dugar,26,Male,Chennai,2023-10-07,True
CUST00836,Garima Jha,20,Female,Delhi,2024-05-06,True
CUST00837,Alka Manda,54,Female,Kolkata,2024-10-19,False
CUST00838,Gopal Bawa,19,Female,Kolkata,2025-03-17,True
CUST00839,Mitesh Bhagat,40,Male,Bengaluru,2025-01-26,False
CUST00840,Prisha Chahal,35,Female,Bengaluru,2024-10-15,True
CUST00841,Ryan Chatterjee,57,Other,Hyderabad,2023-08-24,False
CUST00842,Onkar Manne,49,Female,Jaipur,2023-11-20,True
CUST00843,Jack Morar,23,Female,Kolkata,2025-03-24,True
CUST00844,Vrinda Lanka,44,Male,Hyderabad,2023-12-04,True
CUST00845,Qasim Prabhakar,42,Other,Chennai,2025-02-27,False
CUST00846,Rachit Sehgal,52,Female,Chennai,2023-09-23,False
CUST00847,Ria Shroff,42,Female,Bengaluru,2024-08-28,True
CUST00848,Amruta Bhatia,38,Other,Hyderabad,2024-03-06,True
CUST00849,Frederick Padmanabhan,35,Male,Jaipur,2025-11-03,False
CUST00850,Utkarsh Bhat,55,Male,Bengaluru,2025-03-08,True
CUST00851,Vaishnavi Keer,33,Other,Hyderabad,2025-07-24,False
CUST00852,Farhan Rana,52,Other,Delhi,2023-09-07,True
CUST00853,Jai Sen,54,Female,Chennai,2024-04-09,True
CUST00854,Siddharth Hans,29,Male,Chennai,2024-01-28,False
CUST00855,Pallavi Brar,55,Male,Chennai,2026-06-11,True
CUST00856,Saksham Divan,54,Male,Jaipur,2026-01-25,False
CUST00857,Ekaja Bhavsar,29,Female,Delhi,2023-11-28,True
CUST00858,Mekhala Nanda,21,Male,Hyderabad,2024-09-17,True
CUST00859,Advik Virk,51,Female,Delhi,2025-04-27,False
CUST00860,Oeshi Doctor,57,Male,Bengaluru,2024-03-02,False
CUST00861,Hitesh Chaudhuri,29,Female,Delhi,2024-10-02,True
CUST00862,Nirja Lalla,27,Other,Bengaluru,2025-03-02,True
CUST00863,Urvashi Barad,51,Female,Mumbai,2024-04-08,False
CUST00864,Neha Dhawan,60,Female,Mumbai,2026-03-02,False
CUST00865,Balvan Randhawa,37,Female,Bengaluru,2024-12-11,True
CUST00866,Chandran Soman,45,Other,Jaipur,2024-09-05,False
CUST00867,Anmol Nazareth,29,Other,Chennai,2024-10-28,True
CUST00868,Avni Swamy,60,Other,Bengaluru,2026-07-01,False
CUST00869,Vedant Desai,37,Other,Pune,2024-10-24,True
CUST00870,Ekani Luthra,29,Other,Delhi,2025-04-23,False
CUST00871,Raghav Sathe,54,Male,Bengaluru,2024-06-08,False
CUST00872,Vedhika Varty,57,Male,Mumbai,2025-02-15,False
CUST00873,Yutika Dutt,27,Female,Mumbai,2023-10-25,True
CUST00874,Yashawini Raval,40,Female,Bengaluru,2024-02-11,True
CUST00875,Oscar Hans,60,Other,Chennai,2024-05-22,False
CUST00876,Zaid Bali,18,Female,Hyderabad,2025-06-24,True
CUST00877,Jalsa Issac,22,Female,Pune,2024-09-13,True
CUST00878,Ucchal Tiwari,18,Male,Kolkata,2025-03-23,False
CUST00879,Azaan Khurana,44,Male,Kolkata,2025-02-13,False
CUST00880,Sanaya Goel,42,Female,Kolkata,2025-07-22,True
CUST00881,Hemangini Gade,48,Other,Hyderabad,2024-08-20,True
CUST00882,Bhavani Bala,46,Male,Delhi,2025-03-07,False
CUST00883,Nicholas Kala,19,Female,Pune,2024-06-23,True
CUST00884,Samuel Luthra,22,Female,Bengaluru,2026-04-23,False
CUST00885,Yochana Bahri,28,Other,Mumbai,2026-06-09,True
CUST00886,Urvi Deo,39,Other,Jaipur,2026-04-16,True
CUST00887,Abhiram Kapur,45,Other,Bengaluru,2024-08-11,False
CUST00888,Anvi Sampath,28,Male,Mumbai,2025-02-19,False
CUST00889,Tripti Krishnan,31,Male,Kolkata,2024-06-18,False
CUST00890,Chasmum Verma,60,Female,Pune,2026-03-10,True
CUST00891,Harsh Amble,24,Male,Kolkata,2025-09-17,False
CUST00892,Barkha Misra,27,Male,Chennai,2026-06-13,True
CUST00893,Vasatika Bhatt,45,Male,Pune,2024-12-19,False
CUST00894,Ekta Malhotra,30,Male,Delhi,2024-08-24,True
CUST00895,Raghav Doctor,28,Other,Pune,2025-09-26,True
CUST00896,Dakshesh Raval,48,Male,Pune,2026-05-07,False
CUST00897,Logan Bal,48,Female,Pune,2026-04-29,True
CUST00898,Chakrika Lad,59,Other,Kolkata,2025-04-26,True
CUST00899,Lipika Banik,41,Female,Chennai,2026-01-06,True
CUST00900,Hemal Kapadia,46,Male,Pune,2026-06-16,False
CUST00901,Jagrati Tripathi,47,Female,Hyderabad,2024-10-24,False
CUST00902,Pratyush Memon,54,Male,Bengaluru,2023-12-14,True
CUST00903,Kabir Kuruvilla,23,Other,Chennai,2025-11-30,False
CUST00904,Gautami Chakraborty,55,Male,Delhi,2024-06-25,False
CUST00905,Udant Mohanty,51,Female,Jaipur,2025-04-29,True
CUST00906,Kamya Lad,48,Female,Mumbai,2026-01-10,False
CUST00907,Ubika Dalal,20,Other,Bengaluru,2025-07-15,True
CUST00908,Ekavir Sodhi,46,Male,Bengaluru,2024-05-13,True
CUST00909,Lakshmi Wagle,30,Male,Delhi,2024-10-21,False
CUST00910,Chatura Dora,23,Other,Kolkata,2024-02-14,True
CUST00911,Hema Rout,58,Male,Pune,2025-12-16,False
CUST00912,Luke Mutti,22,Male,Kolkata,2024-04-21,False
CUST00913,Vinaya Natarajan,53,Female,Pune,2026-03-22,False
CUST00914,Dhriti Bhardwaj,18,Other,Kolkata,2023-07-23,True
CUST00915,Anusha Kadakia,44,Male,Bengaluru,2024-04-02,True
CUST00916,Vrishti Chakrabarti,24,Other,Mumbai,2024-02-02,False
CUST00917,Pushti Raval,52,Female,Kolkata,2025-05-12,False
CUST00918,Leela Agrawal,42,Other,Jaipur,2023-09-12,False
CUST00919,Kashvi Atwal,20,Male,Pune,2024-11-27,False
CUST00920,Andrew Agrawal,27,Other,Kolkata,2026-03-15,True
CUST00921,Upkaar Padmanabhan,43,Female,Hyderabad,2024-11-11,True
CUST00922,Harshil Rajagopal,48,Female,Chennai,2025-09-04,True
CUST00923,Oliver Bhattacharyya,39,Female,Pune,2023-09-25,False
CUST00924,Bina Shah,49,Other,Mumbai,2025-10-01,True
CUST00925,Radha Desai,26,Female,Jaipur,2024-12-29,False
CUST00926,Jagrati Guha,35,Other,Kolkata,2024-03-28,True
CUST00927,Anirudh Kari,30,Female,Hyderabad,2024-06-28,False
CUST00928,Siddharth Bains,49,Other,Chennai,2026-01-17,True
CUST00929,Jatin Peri,50,Male,Mumbai,2026-04-21,False
CUST00930,Keya Kumer,50,Female,Bengaluru,2025-10-23,True
CUST00931,Chanakya Chokshi,29,Male,Hyderabad,2026-04-26,True
CUST00932,Chanakya D’Alia,33,Male,Jaipur,2025-04-23,True
CUST00933,Lajita Dasgupta,41,Other,Hyderabad,2025-11-12,False
CUST00934,Urvi Dua,41,Female,Kolkata,2024-05-30,True
CUST00935,Charvi Salvi,19,Male,Chennai,2026-05-08,False
CUST00936,Zinal Madan,56,Female,Bengaluru,2026-03-09,False
CUST00937,Omya Cheema,55,Other,Chennai,2025-09-17,False
CUST00938,Barkha Comar,28,Female,Mumbai,2023-12-28,False
CUST00939,Rushil Iyengar,19,Female,Delhi,2024-08-27,True
CUST00940,Ishita Rout,54,Male,Hyderabad,2024-10-16,True
CUST00941,Balveer Taneja,31,Female,Kolkata,2024-06-02,True
CUST00942,Ganga Keer,18,Female,Bengaluru,2023-07-20,True
CUST00943,Gaurav Choudhry,56,Male,Hyderabad,2025-12-23,False
CUST00944,Manthan Chana,56,Female,Pune,2025-09-17,False
CUST00945,Harrison Kunda,42,Female,Jaipur,2026-04-11,False
CUST00946,Tanmayi Minhas,31,Female,Pune,2024-08-29,False
CUST00947,Chandresh Chaudhry,55,Male,Delhi,2024-04-12,False
CUST00948,Bina Parsa,53,Other,Pune,2026-06-01,False
CUST00949,Pooja D’Alia,24,Female,Mumbai,2023-12-10,False
CUST00950,Aditya Devi,35,Other,Chennai,2026-05-11,False
CUST00951,Falguni Parmar,34,Other,Pune,2025-05-25,True
CUST00952,Girik Pradhan,27,Other,Hyderabad,2024-12-29,True
CUST00953,Ishaan Rattan,56,Female,Chennai,2025-03-28,True
CUST00954,Anita Rajan,19,Other,Jaipur,2026-06-21,False
CUST00955,Oviya Ganesan,34,Female,Kolkata,2024-01-07,False
CUST00956,Daniel Dutta,20,Other,Hyderabad,2023-12-24,False
CUST00957,Vasudha Sarma,32,Other,Jaipur,2024-04-22,False
CUST00958,Jagrati Balakrishnan,50,Female,Bengaluru,2026-06-13,True
CUST00959,Vasudha Sura,36,Male,Jaipur,2024-01-07,True
CUST00960,Ridhi Batra,34,Other,Bengaluru,2023-10-22,False
CUST00961,Dipta Arora,59,Male,Hyderabad,2026-07-14,False
CUST00962,Hamsini Venkataraman,32,Other,Pune,2025-10-05,False
CUST00963,Rachita Kothari,39,Female,Pune,2025-08-02,False
CUST00964,Lekha Dixit,47,Male,Jaipur,2025-11-29,True
CUST00965,Advay Dugar,58,Other,Mumbai,2025-09-08,False
CUST00966,Warhi Gandhi,30,Other,Mumbai,2023-11-09,False
CUST00967,Ekani Khosla,51,Female,Kolkata,2024-12-11,True
CUST00968,Chandresh Tripathi,27,Male,Hyderabad,2024-06-25,False
CUST00969,Neha Keer,44,Other,Jaipur,2023-11-15,True
CUST00970,Sachi Sem,38,Other,Bengaluru,2023-11-29,True
CUST00971,Sanya Mutti,49,Female,Bengaluru,2024-01-16,False
CUST00972,Andrew Chauhan,58,Male,Delhi,2025-04-02,False
CUST00973,Balendra Acharya,35,Male,Bengaluru,2023-12-04,True
CUST00974,Yashoda Jhaveri,49,Male,Bengaluru,2026-04-27,False
CUST00975,Harita Patla,58,Female,Kolkata,2023-10-08,False
CUST00976,Suhani Narula,48,Female,Delhi,2025-12-02,True
CUST00977,Januja Sethi,52,Male,Chennai,2024-01-09,True
CUST00978,Tristan Agate,38,Other,Hyderabad,2024-12-27,True
CUST00979,Bishakha Vig,18,Other,Hyderabad,2025-02-15,True
CUST00980,Chakradev Gala,40,Female,Bengaluru,2025-08-18,True
CUST00981,Nimrat Chhabra,42,Other,Pune,2024-08-14,True
CUST00982,Raghav Dara,22,Male,Pune,2025-03-17,False
CUST00983,Tanvi Halder,47,Other,Chennai,2024-12-21,False
CUST00984,Oeshi Batra,26,Female,Jaipur,2026-03-25,False
CUST00985,Shravya Shankar,30,Male,Kolkata,2026-05-03,True
CUST00986,Wishi Agrawal,32,Male,Bengaluru,2025-10-16,True
CUST00987,Rachita Subramanian,19,Other,Bengaluru,2025-09-12,True
CUST00988,Oscar Dave,41,Other,Delhi,2023-12-23,False
CUST00989,Ekanta Thaman,58,Female,Delhi,2025-03-04,True
CUST00990,Yuvraj Mahal,60,Male,Delhi,2025-03-25,True
CUST00991,Chaitaly Sethi,25,Female,Jaipur,2024-02-08,False
CUST00992,Nitara Vala,25,Other,Pune,2024-10-22,False
CUST00993,Teerth Iyer,27,Male,Delhi,2024-06-05,False
CUST00994,Hemani Deo,44,Other,Mumbai,2026-04-20,False
CUST00995,Yahvi Naidu,57,Other,Bengaluru,2024-01-11,False
CUST00996,Varsha Sahni,24,Other,Mumbai,2026-05-28,False
CUST00997,Pahal Arya,25,Male,Jaipur,2025-10-05,True
CUST00998,Aryan Raj,56,Male,Pune,2024-02-26,True
CUST00999,Daksh Iyengar,40,Other,Kolkata,2024-09-02,False
CUST01000,Bhavini Krishna,28,Male,Jaipur,2024-02-28,True
CUST01001,Chakrika Jani,48,Female,Hyderabad,2025-11-02,True
CUST01002,Jagrati Sethi,18,Other,Mumbai,2023-12-22,True
CUST01003,Lopa Khanna,54,Other,Jaipur,2025-09-16,True
CUST01004,Champak Raj,23,Other,Mumbai,2025-03-09,True
CUST01005,Dhriti Bhagat,34,Other,Hyderabad,2023-08-05,False
CUST01006,Samaksh Savant,36,Female,Jaipur,2024-06-30,True
CUST01007,Ronith Hari,24,Male,Delhi,2024-10-14,False
CUST01008,Peter Borde,41,Other,Chennai,2024-05-01,False
CUST01009,Yoshita Dar,25,Male,Delhi,2025-02-20,True
CUST01010,Priya Mallick,26,Other,Bengaluru,2025-11-26,False
CUST01011,Kalpit Dyal,40,Female,Pune,2026-01-08,True
CUST01012,Abdul Narayanan,41,Female,Bengaluru,2025-07-09,True
CUST01013,Balveer Dube,43,Female,Jaipur,2024-11-28,False
CUST01014,Charvi Swaminathan,42,Other,Jaipur,2025-12-21,False
CUST01015,Elijah Nadkarni,59,Male,Mumbai,2025-10-09,True
CUST01016,Qarin Verma,21,Male,Mumbai,2023-10-29,False
CUST01017,Ojasvi Yadav,55,Female,Jaipur,2025-04-02,True
CUST01018,Ikshita Kant,57,Female,Chennai,2024-06-11,True
CUST01019,Garima Patel,26,Female,Jaipur,2024-10-14,True
CUST01020,Vaishnavi Andra,44,Female,Delhi,2024-01-10,True
CUST01021,Sanaya Khosla,34,Other,Chennai,2026-04-08,True
CUST01022,Balveer Nagi,51,Other,Hyderabad,2025-02-27,False
CUST01023,Libni Kunda,51,Other,Mumbai,2025-11-01,False
CUST01024,Aryan Varughese,60,Other,Hyderabad,2025-02-17,False
CUST01025,Vidhi Bassi,40,Other,Kolkata,2024-10-18,True
CUST01026,Ekani Varkey,53,Other,Delhi,2023-11-20,True
CUST01027,Oliver Yogi,59,Male,Jaipur,2025-10-21,False
CUST01028,Dominic Kade,28,Male,Jaipur,2026-05-22,False
CUST01029,Panini Chawla,33,Female,Pune,2024-05-30,True
CUST01030,Ekbal Dube,50,Male,Kolkata,2023-08-21,False
CUST01031,Garima Barad,33,Male,Jaipur,2023-11-28,False
CUST01032,Chatura Gokhale,54,Female,Mumbai,2024-08-10,False
CUST01033,Vedant Kuruvilla,46,Female,Mumbai,2025-04-09,False
CUST01034,Shravya Ravel,59,Male,Mumbai,2025-05-18,False
CUST01035,Anay Ramachandran,44,Male,Delhi,2026-05-26,True
CUST01036,Abeer Bhatnagar,56,Other,Pune,2026-01-10,True
CUST01037,Elijah Parmar,59,Other,Jaipur,2025-09-04,False
CUST01038,Bimala Mitra,41,Male,Hyderabad,2026-02-12,False
CUST01039,Baghyawati Sarma,39,Other,Jaipur,2025-02-27,False
CUST01040,Azaan Som,46,Male,Mumbai,2024-03-14,True
CUST01041,Laban Raman,18,Female,Chennai,2025-11-09,False
CUST01042,Maanas Misra,53,Other,Chennai,2026-06-02,True
CUST01043,Advay Dhaliwal,20,Male,Jaipur,2024-01-23,True
CUST01044,Abdul Ramesh,44,Male,Pune,2025-10-27,True
CUST01045,Dalaja Kade,30,Male,Kolkata,2024-12-31,True
CUST01046,Nitara Vala,47,Male,Chennai,2024-02-22,True
CUST01047,Qarin Kant,44,Male,Mumbai,2026-02-28,False
CUST01048,Rishi Contractor,47,Other,Bengaluru,2024-04-22,False
CUST01049,Triya Bora,18,Other,Delhi,2024-10-09,False
CUST01050,Zashil Chaudhari,55,Female,Bengaluru,2024-05-17,True
CUST01051,Ganga Parikh,26,Male,Kolkata,2024-01-31,False
CUST01052,Harish Mane,50,Female,Kolkata,2026-03-04,True
CUST01053,Rishi Nadkarni,35,Female,Chennai,2025-08-08,False
CUST01054,Falguni Mohan,46,Male,Bengaluru,2026-06-27,False
CUST01055,Janya Mutti,56,Other,Pune,2025-05-11,False
CUST01056,Aayush Munshi,53,Other,Hyderabad,2024-08-01,True
CUST01057,Rajata Malhotra,31,Other,Pune,2025-01-24,False
CUST01058,Garima Srinivasan,26,Other,Bengaluru,2025-07-04,False
CUST01059,Jagrati Mody,25,Female,Jaipur,2025-08-10,False
CUST01060,Parth Bumb,52,Female,Kolkata,2024-09-23,True
CUST01061,Ronith Lall,51,Male,Delhi,2026-03-15,False
CUST01062,Faqid Bahl,27,Male,Delhi,2025-09-10,True
CUST01063,Nidhi Kala,35,Male,Pune,2023-09-10,False
CUST01064,Urmi Dixit,27,Male,Pune,2025-02-03,True
CUST01065,Udant Mannan,52,Male,Chennai,2024-02-08,False
CUST01066,Yachana Uppal,24,Other,Hyderabad,2023-12-03,False
CUST01067,Januja Thakkar,33,Other,Pune,2023-08-01,True
CUST01068,Noah Varkey,42,Female,Kolkata,2024-02-19,False
CUST01069,Nathaniel Gola,53,Male,Delhi,2025-12-11,False
CUST01070,Veda Parmer,30,Other,Jaipur,2023-09-16,True
CUST01071,Vinaya Kata,58,Other,Chennai,2023-10-21,True
CUST01072,Kala Kaur,30,Female,Jaipur,2023-09-20,True
CUST01073,Zarna Patel,22,Male,Bengaluru,2025-03-09,True
CUST01074,Suhani Batra,42,Male,Kolkata,2023-09-15,False
CUST01075,Harshil Verma,53,Female,Bengaluru,2026-03-26,True
CUST01076,Adya Ghosh,55,Female,Delhi,2025-02-20,False
CUST01077,Jasmit Brahmbhatt,47,Other,Bengaluru,2025-09-25,True
CUST01078,Krisha Kapoor,27,Female,Delhi,2025-09-25,False
CUST01079,Ira Pai,49,Other,Chennai,2025-08-10,True
CUST01080,Abeer Thaker,38,Other,Hyderabad,2024-02-16,True
CUST01081,Noah Karpe,51,Male,Bengaluru,2023-11-12,False
CUST01082,Siddharth Doctor,52,Other,Kolkata,2024-05-01,True
CUST01083,Janaki Dani,40,Male,Hyderabad,2026-05-07,False
CUST01084,Oeshi Narayanan,39,Female,Pune,2024-01-08,True
CUST01085,Varenya Srinivas,57,Other,Jaipur,2024-06-07,True
CUST01086,Nirja Bains,25,Other,Chennai,2024-07-28,False
CUST01087,Joshua Dyal,33,Other,Hyderabad,2024-02-10,True
CUST01088,Manan Bhalla,38,Female,Mumbai,2024-03-30,False
CUST01089,Pranit Varughese,34,Other,Pune,2025-04-05,True
CUST01090,Bhanumati Chada,51,Female,Jaipur,2024-06-16,False
CUST01091,Urishilla Subramaniam,20,Female,Hyderabad,2024-04-05,False
CUST01092,Nirja Dhar,50,Male,Mumbai,2026-01-06,True
CUST01093,Yasti Lalla,52,Other,Delhi,2024-04-01,True
CUST01094,Sudiksha Biswas,31,Other,Hyderabad,2024-07-07,False
CUST01095,Lekha Deo,24,Male,Kolkata,2023-12-31,True
CUST01096,Samaksh Virk,27,Male,Jaipur,2025-09-06,False
CUST01097,Mason Char,20,Male,Mumbai,2024-04-16,True
CUST01098,Balvan Wali,29,Female,Mumbai,2025-09-04,True
CUST01099,Girik Subramaniam,34,Female,Kolkata,2026-05-05,False
CUST01100,Aarav Sankar,58,Female,Kolkata,2025-10-03,False
CUST01101,Kamala Bassi,19,Female,Mumbai,2026-07-03,True
CUST01102,Veer Subramaniam,59,Other,Mumbai,2025-02-27,True
CUST01103,Guneet Sandal,22,Female,Mumbai,2024-02-08,False
CUST01104,Vansha Kaul,37,Other,Mumbai,2023-11-23,False
CUST01105,Nilima Kurian,46,Female,Kolkata,2024-05-04,True
CUST01106,Abhimanyu Virk,48,Male,Hyderabad,2024-01-15,True
CUST01107,Keya Jha,43,Other,Pune,2026-06-18,True
CUST01108,Nilima Pathak,37,Other,Chennai,2023-12-28,True
CUST01109,Pooja Kulkarni,53,Other,Bengaluru,2024-08-24,True
CUST01110,Jasmit Majumdar,20,Male,Kolkata,2026-06-07,True
CUST01111,Samar Sachdev,37,Male,Chennai,2025-11-19,True
CUST01112,Praneel Prabhakar,44,Other,Bengaluru,2025-11-30,True
CUST01113,Zehaan Mohanty,29,Male,Pune,2025-12-29,True
CUST01114,Mitali Devi,25,Male,Delhi,2026-05-05,False
CUST01115,Victor Sekhon,59,Other,Mumbai,2026-07-06,False
CUST01116,Harish Kala,60,Male,Pune,2025-09-12,True
CUST01117,Hamsini Ben,30,Other,Jaipur,2024-03-21,False
CUST01118,Abdul Chand,40,Male,Hyderabad,2024-02-26,True
CUST01119,Radhika Chakrabarti,36,Other,Mumbai,2023-10-23,True
CUST01120,Tristan Prabhakar,38,Female,Jaipur,2023-11-17,False
CUST01121,Leena Rattan,57,Other,Pune,2026-02-23,True
CUST01122,Dakshesh Gill,54,Other,Chennai,2026-04-05,False
CUST01123,Reva Anne,45,Male,Delhi,2024-05-24,False
CUST01124,Robert Bandi,33,Male,Kolkata,2026-02-01,False
CUST01125,Omkaar Banik,41,Male,Chennai,2025-01-24,False
CUST01126,Aadi Dugar,47,Female,Chennai,2023-11-27,False
CUST01127,Mugdha Pandit,49,Other,Mumbai,2026-05-21,True
CUST01128,Nidra Iyer,59,Other,Mumbai,2025-09-27,False
CUST01129,Ekapad Chana,26,Other,Hyderabad,2025-11-15,False
CUST01130,Ijaya Palan,58,Male,Mumbai,2024-09-17,True
CUST01131,Robert Sha,50,Other,Delhi,2025-04-03,False
CUST01132,Advika Gill,55,Male,Delhi,2025-04-08,False
CUST01133,Elijah Thakur,52,Other,Jaipur,2024-10-15,True
CUST01134,Jackson Varghese,41,Female,Hyderabad,2024-08-19,False
CUST01135,Saanvi Purohit,26,Female,Mumbai,2025-12-06,False
CUST01136,Yagnesh Nori,41,Other,Delhi,2025-06-27,True
CUST01137,Ayaan Subramaniam,57,Other,Bengaluru,2024-01-12,True
CUST01138,Ekansh Raja,46,Male,Bengaluru,2026-03-26,True
CUST01139,Victor Mutti,48,Female,Delhi,2025-04-16,True
CUST01140,Zaitra Wason,49,Male,Mumbai,2023-07-31,False
CUST01141,Yuvraj Mani,41,Male,Delhi,2023-12-07,True
CUST01142,Hema Borra,51,Female,Kolkata,2025-11-23,False
CUST01143,Vamakshi Murthy,47,Male,Delhi,2025-01-15,False
CUST01144,Amruta Goswami,24,Other,Pune,2026-06-11,False
CUST01145,Wishi Iyengar,55,Other,Bengaluru,2024-07-14,False
CUST01146,Alka Jhaveri,59,Female,Chennai,2024-07-06,True
CUST01147,Zaid Parekh,51,Female,Kolkata,2024-03-14,True
CUST01148,Jagdish Brar,51,Female,Chennai,2026-05-30,False
CUST01149,Abeer Basak,49,Female,Delhi,2025-08-03,True
CUST01150,Divya Tailor,46,Male,Hyderabad,2025-12-24,True
CUST01151,Vritti Goswami,50,Other,Pune,2025-09-17,True
CUST01152,Mitali Kapadia,27,Male,Bengaluru,2025-12-27,False
CUST01153,Chatura Vora,56,Other,Mumbai,2025-05-03,True
CUST01154,Bachittar Thakkar,44,Female,Mumbai,2025-01-05,False
CUST01155,Owen Shankar,48,Female,Hyderabad,2024-01-18,True
CUST01156,Diya Anand,59,Female,Delhi,2023-08-03,True
CUST01157,Ladli Chaudhuri,20,Male,Bengaluru,2024-12-02,True
CUST01158,Aashi Grover,58,Other,Delhi,2025-11-14,True
CUST01159,Warjas Luthra,21,Male,Pune,2025-07-17,True
CUST01160,Jasmit Gour,51,Female,Delhi,2025-08-28,False
CUST01161,Shivansh Saini,23,Male,Jaipur,2026-07-08,False
CUST01162,Janya Rattan,48,Male,Hyderabad,2024-09-22,False
CUST01163,Pranit Deep,56,Male,Bengaluru,2025-12-26,False
CUST01164,Harish Madan,28,Other,Chennai,2024-07-16,False
CUST01165,Lakshmi Hayre,56,Other,Mumbai,2024-02-27,True
CUST01166,Urvashi Andra,42,Female,Bengaluru,2024-04-15,True
CUST01167,Xalak Desai,19,Male,Kolkata,2026-03-21,True
CUST01168,Vidhi Mital,56,Male,Bengaluru,2024-08-08,False
CUST01169,Mitali Chaudhary,57,Other,Delhi,2026-06-22,True
CUST01170,Darpan Kale,23,Female,Bengaluru,2024-08-14,True
CUST01171,Gopal Sengupta,59,Female,Kolkata,2024-12-16,False
CUST01172,Jalsa Parsa,20,Other,Kolkata,2025-12-02,True
CUST01173,Hemangini Bahri,48,Female,Chennai,2025-04-15,True
CUST01174,Indali Issac,45,Male,Pune,2025-12-28,False
CUST01175,Bhavani Pant,32,Male,Pune,2024-12-02,False
CUST01176,Sanya Brar,34,Male,Delhi,2025-02-26,True
CUST01177,Ubika Dhillon,54,Other,Mumbai,2024-04-01,True
CUST01178,Oviya Ravel,42,Other,Hyderabad,2023-11-03,False
CUST01179,Neel Oza,44,Female,Mumbai,2024-07-04,True
CUST01180,Edhitha Manne,45,Other,Pune,2024-09-03,False
CUST01181,Anika Saxena,52,Female,Chennai,2025-01-30,False
CUST01182,Odika Ganesh,43,Male,Kolkata,2024-04-26,False
CUST01183,Jeremiah Keer,29,Female,Jaipur,2026-05-09,False
CUST01184,Fariq Kade,37,Other,Chennai,2024-03-31,False
CUST01185,Harshil Chandran,26,Other,Mumbai,2023-10-23,True
CUST01186,Chatura Bal,46,Other,Bengaluru,2025-03-23,True
CUST01187,Hemang Lala,31,Other,Kolkata,2026-03-02,False
CUST01188,Frado Ramakrishnan,53,Other,Delhi,2024-11-07,True
CUST01189,Yug Mander,42,Other,Delhi,2025-06-03,True
CUST01190,Karan Vyas,27,Female,Kolkata,2024-04-06,True
CUST01191,Bakhshi Parikh,22,Female,Hyderabad,2024-12-02,False
CUST01192,Unni Zachariah,23,Other,Delhi,2024-09-11,False
CUST01193,Krishna Zacharia,43,Other,Pune,2024-04-16,True
CUST01194,Radhika Viswanathan,29,Other,Jaipur,2026-04-04,False
CUST01195,Idika Subramaniam,18,Male,Pune,2025-10-31,True
CUST01196,Gaurav Sathe,20,Other,Hyderabad,2024-11-05,True
CUST01197,Nitara Lad,20,Female,Hyderabad,2024-03-13,True
CUST01198,Advaith Acharya,28,Male,Pune,2025-10-05,False
CUST01199,Hemangini Mangat,40,Other,Kolkata,2025-07-13,False
CUST01200,Vyanjana Sood,55,Male,Delhi,2024-10-23,True
